emp_no,birth_date,first_name,last_name,gender,hire_date
294298,1952-02-03,Vesna,Coney,M,1999-06-28
204790,1954-08-31,Marla,Copas,M,1999-06-28
53910,1958-06-30,Mayuri,Dredge,M,1999-06-27
417871,1964-08-11,Sachar,Fargier,M,1999-06-27
402918,1964-03-11,Behnaam,Denos,M,1999-06-27
499888,1959-05-30,Hilari,Smeets,M,1999-06-27
487434,1959-05-13,Khaled,Penttonen,M,1999-06-27
486228,1956-11-30,Tze,Kisuki,F,1999-06-27
432709,1961-04-20,Jeane,Hertweck,F,1999-06-27
461857,1964-10-20,Oscar,Ouhyoung,F,1999-06-26
48528,1953-03-14,Erzsebet,Billawala,M,1999-06-26
490928,1953-01-06,Mong,Ohori,F,1999-06-26
495878,1958-10-26,Saeed,Kaiserswerth,F,1999-06-26
69952,1960-03-31,Xinan,Chartres,M,1999-06-26
24851,1956-07-06,Joydip,Francisci,F,1999-06-25
57504,1959-11-23,JoAnna,Bultermann,M,1999-06-25
81213,1954-09-24,Wilmer,Cherinka,M,1999-06-25
486177,1954-08-16,Tomokazu,Rabehasaina,F,1999-06-24
288852,1960-05-21,Hongzhu,Monarch,F,1999-06-24
468892,1958-03-30,Joydip,Penn,M,1999-06-24
13591,1953-01-23,Jinxi,Poulakidas,F,1999-06-24
90015,1952-11-17,Tse,Ducloy,M,1999-06-23
99051,1962-05-24,Susanna,Swift,M,1999-06-23
283275,1961-05-11,Marit,Karlin,F,1999-06-23
460714,1963-06-28,Chuanti,Schaap,F,1999-06-22
463163,1963-02-01,Conrado,Potthoff,M,1999-06-22
258208,1963-09-16,Divine,Lores,F,1999-06-22
214972,1963-12-22,Guadalupe,Dechter,F,1999-06-21
488949,1953-05-25,Beshir,Krzyzanowski,M,1999-06-21
253497,1960-10-20,Sajjan,Scharstein,M,1999-06-21
223054,1955-06-02,Mitchel,Fargier,M,1999-06-21
223026,1956-10-02,Clyde,Yetto,M,1999-06-21
246175,1952-05-23,Tze,Smeets,M,1999-06-21
33940,1955-01-17,Mostafa,Munos,F,1999-06-21
256994,1963-11-15,Berni,Plavsic,F,1999-06-20
25025,1956-04-04,Prodip,Chepyzhov,M,1999-06-20
206773,1956-08-17,Rayond,Mukaidono,M,1999-06-20
13159,1954-09-22,Jingling,Ranst,F,1999-06-19
106580,1959-04-22,Lene,Birta,M,1999-06-18
210560,1953-02-21,Leah,Yoshizawa,F,1999-06-18
40075,1955-01-18,Geoff,Kropatsch,M,1999-06-18
437026,1956-09-30,Guozhong,Rettelbach,M,1999-06-18
288970,1954-07-19,Chirstian,Mellouli,M,1999-06-18
75812,1961-03-10,Ioana,Birjandi,M,1999-06-18
410780,1958-02-28,Diederik,Francisci,F,1999-06-18
412645,1954-01-28,Honesty,Driscoll,F,1999-06-18
27407,1960-11-27,Lijia,Danecki,M,1999-06-18
462830,1963-09-26,Saddek,Danlos,M,1999-06-17
41658,1954-08-24,Mart,Hellwagner,F,1999-06-17
240585,1961-10-23,Shan,Riesenhuber,M,1999-06-17
226214,1964-09-04,Shem,Panienski,M,1999-06-17
234773,1955-08-29,Zeydy,Norsworthy,M,1999-06-17
44723,1963-06-10,Lidong,Masada,M,1999-06-17
474870,1959-09-14,Tru,Zaumen,M,1999-06-17
452812,1960-11-11,Khosrow,Willoner,M,1999-06-17
50156,1957-08-03,Parke,Bardell,F,1999-06-17
18235,1962-12-30,Elvia,Melter,M,1999-06-16
43120,1962-08-17,Arno,Ghandeharizadeh,M,1999-06-16
26013,1952-08-13,Martijn,Malabarba,M,1999-06-16
468415,1961-08-11,Jiafu,Raney,M,1999-06-16
250698,1952-05-13,Marla,Khasidashvili,M,1999-06-16
42766,1957-07-30,Tonia,Foong,M,1999-06-16
444766,1952-03-04,Diederik,Koshiba,M,1999-06-16
38350,1956-04-11,Rosli,Hartvigsen,M,1999-06-15
429357,1963-05-08,Jagoda,Fraisse,F,1999-06-15
477296,1952-03-02,Abdelkader,Rohrbach,F,1999-06-14
28455,1952-02-20,Isaac,Anguita,M,1999-06-14
15450,1958-08-27,Ugo,Salverda,M,1999-06-14
413092,1958-10-19,Sumali,Bahi,F,1999-06-14
446927,1953-09-07,Ute,Motley,M,1999-06-13
69363,1962-04-07,Hsiangchu,Ertl,F,1999-06-12
267364,1952-11-29,Mart,Baek,M,1999-06-12
204931,1961-04-11,Cordelia,Diderrich,M,1999-06-12
487785,1954-03-27,Angel,Gien,M,1999-06-12
99353,1956-01-07,Arto,Merey,F,1999-06-12
454002,1957-08-31,Supot,Maksimenko,M,1999-06-11
452607,1959-09-26,Chenxi,Candan,F,1999-06-11
223713,1964-06-03,Sudhanshu,Schneeberger,M,1999-06-11
21269,1956-05-31,Sanjay,Olivero,M,1999-06-11
425159,1961-05-12,Lenore,Sgarro,F,1999-06-10
470171,1958-05-16,Uzi,Henseler,M,1999-06-10
441133,1959-12-28,Mostafa,Saoudi,F,1999-06-10
78323,1957-08-13,Mingzeng,Narahari,M,1999-06-10
423361,1956-07-20,Marke,Niizuma,M,1999-06-10
275146,1958-01-21,Oldrich,Bernardeschi,F,1999-06-10
417281,1963-07-06,Uinam,Debuse,F,1999-06-10
430569,1956-11-30,Shuji,Akiyama,M,1999-06-09
426232,1959-05-15,Sanjay,Ligten,M,1999-06-09
55701,1952-11-26,JoAnne,Dulin,M,1999-06-09
486427,1953-08-27,Kitty,Linnainmaa,M,1999-06-09
64201,1959-05-15,Vasilii,Gecsei,M,1999-06-09
231172,1962-01-26,Berthier,Berstel,F,1999-06-09
108665,1954-01-22,Heeju,Parascandalo,M,1999-06-08
427823,1965-01-18,Jaques,Gecsei,M,1999-06-08
214048,1957-06-05,Freyja,Tzvieli,M,1999-06-08
66580,1958-12-27,Tamiya,Ramsay,M,1999-06-08
82507,1962-09-08,Saeko,Bolotov,F,1999-06-07
243951,1963-04-09,Ingmar,Heinisuo,M,1999-06-07
421974,1959-07-26,Aiman,Budinsky,F,1999-06-07
78651,1962-08-19,Kellie,Ellozy,M,1999-06-07
68390,1958-01-28,Gaurav,Suessmith,M,1999-06-07
50785,1959-08-01,Anwar,Selvestrel,M,1999-06-06
240832,1960-12-15,Arumugam,Bahl,F,1999-06-06
451723,1960-03-12,Khatoun,Peron,F,1999-06-06
99861,1953-01-20,IEEE,Waeselynck,F,1999-06-06
427642,1955-06-15,Richard,Boreale,F,1999-06-06
412746,1960-08-24,Jinxi,Duclos,M,1999-06-05
18707,1959-04-14,Uta,Luca,M,1999-06-05
230890,1953-03-07,Oldrich,Schmiedel,M,1999-06-05
440124,1952-11-09,Kwangyoen,Kaiserswerth,M,1999-06-05
469501,1953-10-17,Marko,Petersohn,F,1999-06-05
420629,1959-07-30,Marlo,Gecsei,M,1999-06-05
29212,1961-03-04,Magy,Denis,M,1999-06-05
419637,1959-05-22,Tayeb,Krogh,M,1999-06-05
20725,1952-07-17,Yuichiro,Taubman,M,1999-06-04
417838,1956-08-12,Marko,Kawashima,M,1999-06-04
218708,1957-07-26,Marsal,Lorys,F,1999-06-04
425695,1954-10-16,Susanna,Iisaku,M,1999-06-04
281111,1953-06-09,Gian,Sanella,F,1999-06-04
427806,1961-10-14,Yuping,Hebert,M,1999-06-04
39950,1958-11-26,Along,Cincotta,F,1999-06-04
94798,1953-05-13,Youpyo,Kossowski,M,1999-06-04
258106,1956-09-29,Keung,Kieras,F,1999-06-04
465972,1957-06-13,Fumiyo,Maccarone,M,1999-06-03
22378,1952-04-02,Tooru,Shumilov,M,1999-06-03
437674,1963-10-04,DAIDA,Dusink,M,1999-06-03
79277,1955-03-08,Perla,Underwood,M,1999-06-03
471926,1962-10-18,Hirochika,Chaudhury,F,1999-06-02
90500,1963-06-07,Zdislav,Yurov,F,1999-06-02
22138,1953-11-28,Gaurav,Anandan,M,1999-06-02
228602,1953-04-16,Domenick,Gihr,M,1999-06-02
82718,1962-06-26,Leaf,Deyuan,F,1999-06-02
279602,1957-07-22,Patricio,Heuter,M,1999-06-01
211083,1963-05-20,Danae,Jording,M,1999-06-01
274650,1959-02-05,Yakichi,Bondorf,F,1999-06-01
273345,1961-03-31,Shigeaki,Biran,M,1999-06-01
45238,1963-01-06,Constantine,Emmerich,M,1999-05-31
452652,1961-02-13,Hugh,Pashtan,F,1999-05-30
240913,1961-04-17,Mohammed,Orlowski,M,1999-05-30
227954,1960-09-11,Luise,Wynblatt,F,1999-05-30
439360,1955-03-08,Conrado,Ozeki,M,1999-05-30
422045,1954-12-08,Arch,Herath,F,1999-05-29
53624,1958-04-17,Zdislav,Akiyama,F,1999-05-29
89964,1957-04-27,Yefim,Mamelak,F,1999-05-29
13359,1954-11-16,Pragnesh,Kragelund,F,1999-05-29
83907,1959-08-11,Remco,Danner,F,1999-05-29
476149,1959-02-04,Gino,Cmelik,F,1999-05-28
216855,1964-01-22,Duro,Narahari,M,1999-05-28
287707,1962-08-24,Padma,Karlin,M,1999-05-28
414846,1953-11-23,Candido,Merlo,M,1999-05-28
273290,1960-08-12,Navid,Bahk,M,1999-05-28
297214,1960-12-13,Zdislav,Erbe,F,1999-05-28
256804,1963-11-21,Mabhin,Isard,F,1999-05-28
64336,1955-03-13,Nectarios,Kalafatis,M,1999-05-27
259186,1954-06-28,Larisa,Ariola,M,1999-05-27
46997,1953-08-21,Adil,Giaccio,M,1999-05-27
479991,1960-07-14,Adel,Birta,M,1999-05-27
407873,1952-05-14,Guther,Staudhammer,M,1999-05-26
62969,1954-08-12,Honglan,Tchuente,F,1999-05-26
71428,1962-11-19,Make,Swist,F,1999-05-26
473385,1960-07-21,Collette,Vesel,F,1999-05-25
459300,1959-10-24,Wuxu,Henders,M,1999-05-25
73362,1958-05-14,Mingzeng,Standera,M,1999-05-25
463810,1953-07-18,Sanjai,Holburn,M,1999-05-25
15169,1955-10-31,Sanjoy,Matteis,M,1999-05-25
278578,1952-11-19,Yurii,Terlouw,M,1999-05-25
456925,1952-07-15,Maren,Leijenhorst,M,1999-05-24
260892,1960-03-30,Mona,Lorch,M,1999-05-24
107571,1958-08-13,Shalesh,Jarecki,F,1999-05-24
475893,1957-12-13,Oscar,Morrey,M,1999-05-23
448917,1963-03-13,Phuoc,Ventosa,F,1999-05-23
36325,1959-10-27,Yunming,Vitiello,M,1999-05-23
33277,1964-06-29,Huican,Tempesti,M,1999-05-22
220532,1963-11-26,Jeong,Harbusch,M,1999-05-22
412757,1965-01-03,Leen,Peak,F,1999-05-22
235251,1956-01-05,Halsur,Rosis,M,1999-05-22
213372,1960-10-21,Mostafa,Ballarin,M,1999-05-22
407845,1954-09-09,Jinya,Rosin,F,1999-05-21
203702,1954-11-14,Abdulla,Glowinski,M,1999-05-21
413446,1959-09-01,Debaprosad,Kusakari,M,1999-05-21
218928,1962-05-26,Breannda,Acton,F,1999-05-21
231054,1961-09-29,Dayanand,Gyimothy,F,1999-05-21
34782,1964-10-03,Eishiro,Hardjono,F,1999-05-21
275006,1956-11-29,Abdelkader,Pillow,F,1999-05-21
258601,1964-07-15,Genta,Wilharm,M,1999-05-21
406339,1956-08-26,Eishiro,Mungall,F,1999-05-21
473374,1958-05-07,Marc,Majewski,F,1999-05-20
79832,1954-03-13,Irene,Benaini,F,1999-05-20
225456,1963-04-09,Howell,Yavatkar,F,1999-05-19
220550,1960-10-22,Harjit,Orsini,M,1999-05-19
64446,1956-06-22,Susanta,Liesche,M,1999-05-19
254911,1952-09-04,Shalesh,Orlowska,M,1999-05-19
284016,1953-05-18,Oscal,Karcich,M,1999-05-18
468745,1952-05-17,Paraskevi,Bael,F,1999-05-18
440897,1961-01-31,Niranjan,Nanard,F,1999-05-18
251906,1964-10-11,Jiong,Turnbull,F,1999-05-17
290303,1960-06-30,Manu,Christianini,F,1999-05-17
69535,1960-05-02,Koichi,Goodrum,M,1999-05-17
493745,1962-12-18,Shaibal,Nations,F,1999-05-17
299561,1953-09-19,Teruyuki,Simmel,F,1999-05-16
424891,1955-02-15,Yurii,Jervis,M,1999-05-16
51984,1957-02-01,Persi,Condotta,M,1999-05-16
222561,1952-02-27,Kwok,Perko,F,1999-05-16
238654,1958-01-26,Panayotis,Ramaiah,M,1999-05-15
37047,1961-04-25,Yonghong,Itzigehl,M,1999-05-15
478367,1959-09-07,Gita,Taubenfeld,F,1999-05-15
239127,1952-09-06,Uinam,Nishimukai,M,1999-05-14
269906,1964-04-05,Stepehn,Sury,M,1999-05-14
37946,1964-03-19,Padma,Coney,M,1999-05-14
416574,1953-08-29,Sanjoy,Bolsens,M,1999-05-14
458284,1958-09-04,Hatsukazu,Bage,F,1999-05-14
420191,1960-10-01,Hironoby,Goldhammer,M,1999-05-13
260052,1959-11-24,Angus,Kropp,M,1999-05-13
44588,1959-02-27,Serap,Castellani,F,1999-05-13
485637,1960-05-26,Rafael,Ponthieu,F,1999-05-13
264378,1964-07-13,Premsyl,Puppo,M,1999-05-13
75267,1959-09-13,Sergi,Coombs,F,1999-05-12
274370,1962-10-14,Toshimo,Ratnaker,M,1999-05-12
458224,1962-12-04,Lucian,Lowrie,M,1999-05-12
407283,1963-08-20,Zhonghui,DeMori,F,1999-05-12
438815,1964-06-12,Jaideep,Giaccio,F,1999-05-12
269840,1956-10-17,Jianhua,Rullman,M,1999-05-12
440889,1953-04-24,Cathie,Murrill,M,1999-05-11
280314,1959-07-08,Tooru,Marrevee,M,1999-05-11
210535,1959-06-07,Kazuhiko,Driscoll,M,1999-05-10
489798,1962-06-07,Xiaocheng,Wiegley,F,1999-05-10
44826,1963-10-13,Saeed,Garrabrants,M,1999-05-10
57372,1962-05-11,Vishv,Salinas,F,1999-05-09
96199,1959-06-13,Bluma,Sadowski,F,1999-05-09
271932,1957-01-15,Lokesh,Smailagic,M,1999-05-08
51653,1960-01-01,Miyeon,Verspoor,M,1999-05-08
16308,1957-02-12,Yannis,Waterhouse,F,1999-05-08
445533,1959-04-25,Yolla,Coullard,F,1999-05-08
101333,1957-10-24,Along,Braunschweig,F,1999-05-07
214288,1961-07-20,Leandro,Oxman,M,1999-05-07
426689,1964-04-11,Kellyn,Poujol,F,1999-05-07
85682,1963-05-02,Vidar,Turnbull,M,1999-05-07
295425,1955-03-29,Boutros,Randi,M,1999-05-07
246827,1957-03-20,Felicidad,Butterworth,F,1999-05-06
457018,1957-07-03,Fox,Trystram,M,1999-05-06
240374,1958-05-31,Yakichi,Wegerle,M,1999-05-06
87791,1962-09-24,Oldrich,Sambasivam,F,1999-05-05
464690,1964-08-24,Licheng,Rusmann,M,1999-05-05
268000,1954-01-14,Samphel,Heiserman,M,1999-05-05
294831,1957-07-29,Kokou,Stanger,M,1999-05-04
277277,1956-03-22,Khatoun,Sessa,F,1999-05-04
425070,1957-07-07,Xinan,Beutelspacher,M,1999-05-04
286443,1960-04-17,Mario,Schauser,M,1999-05-04
250197,1962-06-27,Lansing,Schlegelmilch,M,1999-05-04
207402,1957-06-09,Hairong,Lemarechal,F,1999-05-03
267437,1955-04-01,Naraig,Servi,M,1999-05-03
18000,1955-04-19,Tzvetan,Rajcani,M,1999-05-03
90609,1961-06-30,Kayoko,Baez,M,1999-05-03
245141,1962-08-06,Khoa,Welham,F,1999-05-02
88986,1961-05-10,Zissis,Milicic,M,1999-05-02
213202,1960-11-28,Gor,Comyn,F,1999-05-02
434439,1963-11-28,Roded,Gilg,M,1999-05-02
201605,1959-06-07,Yannik,Peron,F,1999-05-02
87098,1962-09-26,Kousuke,Selvestrel,M,1999-05-01
49752,1962-01-11,Saniya,Servieres,M,1999-05-01
103297,1957-09-30,Theron,Ranum,F,1999-05-01
77046,1952-07-22,Geoffry,Slutz,M,1999-05-01
10019,1953-01-23,Lillian,Haddadi,M,1999-04-30
443302,1964-06-17,Patricio,Hofting,F,1999-04-30
274648,1959-04-08,Wojceich,Wixon,M,1999-04-30
482536,1963-01-31,Kiyomitsu,Socorro,M,1999-04-30
55822,1964-12-22,Randy,Ertl,M,1999-04-30
276129,1963-04-13,Mack,Esteva,M,1999-04-29
421845,1964-07-23,Stevo,Zongker,M,1999-04-29
227692,1960-10-02,Zhiguo,Mahnke,M,1999-04-29
51623,1955-02-26,Anoosh,Luke,F,1999-04-28
248808,1954-12-15,Tran,Valiente,M,1999-04-28
87123,1952-12-08,Chenxi,Foote,F,1999-04-28
426473,1957-09-24,Elvis,Goldhammer,M,1999-04-28
464581,1958-11-06,Hilari,Jeansoulin,M,1999-04-28
436976,1962-04-27,Weiye,Milicia,F,1999-04-28
229868,1960-10-29,Mountaz,Farris,F,1999-04-28
498977,1961-02-07,Arnd,Bellmore,M,1999-04-28
203757,1962-11-15,Licheng,Perin,F,1999-04-28
27078,1961-03-30,Demos,Matzen,F,1999-04-27
452881,1960-01-26,Zissis,Senzako,M,1999-04-27
498569,1964-03-02,Ranan,Perfilyeva,M,1999-04-27
100936,1963-09-15,Masanao,Schonegge,F,1999-04-27
228942,1953-04-11,Jacqueline,Valtorta,M,1999-04-27
497593,1953-11-15,Morrie,Antonakopoulos,F,1999-04-27
445853,1957-07-15,Mansur,Trelles,M,1999-04-27
460399,1955-06-22,Nishit,Bondorf,F,1999-04-26
292268,1961-07-24,Xudong,Swist,M,1999-04-26
88415,1959-06-23,Mabhin,Perly,M,1999-04-26
298106,1959-02-23,Xiaoqiu,Raczkowsky,F,1999-04-26
486696,1964-02-28,Bedrich,Kaltofen,M,1999-04-26
233317,1956-10-03,Tristan,Gunderson,F,1999-04-26
25389,1961-07-21,Sven,Dratva,M,1999-04-25
410437,1953-02-06,Hongzhu,Montresor,F,1999-04-25
423524,1960-02-18,Urs,Ghalwash,F,1999-04-25
46094,1957-01-07,Martien,Ramsey,F,1999-04-25
57298,1960-02-02,Apostol,Krichel,F,1999-04-25
56440,1964-11-21,Magy,Tsukuda,M,1999-04-24
485999,1962-03-18,Zejun,Pell,M,1999-04-24
407616,1956-09-21,Shaowei,Stanger,F,1999-04-24
216768,1962-01-06,Aamod,Facello,F,1999-04-24
479535,1961-12-13,Guiseppe,Morrey,F,1999-04-24
451067,1960-10-21,Arumugam,Marwedel,F,1999-04-23
97010,1959-04-09,Marin,Veccia,M,1999-04-23
285556,1962-11-20,Theirry,Guerreiro,M,1999-04-23
81621,1964-05-04,Aloke,Frolund,M,1999-04-23
101495,1961-03-17,Juichirou,Facello,M,1999-04-23
267652,1954-07-24,Peer,Clemencon,M,1999-04-23
491408,1955-10-25,Uta,Kilgore,M,1999-04-22
437598,1955-12-24,Younwoo,Ratnaker,F,1999-04-22
99962,1963-03-29,Masako,Ranft,M,1999-04-22
35030,1960-05-13,Guenter,Mersereau,F,1999-04-22
289539,1955-09-06,Maren,Jervis,M,1999-04-22
455113,1965-01-15,Manohar,Rothenberg,M,1999-04-22
219691,1956-04-22,Abdelghani,Hofmeyr,F,1999-04-22
89737,1957-02-09,Huiqun,Sundgren,M,1999-04-21
207220,1958-12-01,Adib,Simkin,M,1999-04-21
461315,1952-04-03,Mohammed,Ghandeharizadeh,M,1999-04-21
435498,1957-03-01,Sigeru,Suermann,M,1999-04-21
103101,1952-12-02,Janche,Falco,M,1999-04-21
485965,1960-02-08,Xiaoqiu,Pagter,F,1999-04-21
99474,1956-06-11,Fuqing,Bamford,M,1999-04-21
107178,1955-12-30,Martins,Linnainmaa,M,1999-04-21
241086,1954-01-27,Sachem,Rebaine,M,1999-04-21
83349,1957-02-12,Bernt,Benzmuller,F,1999-04-20
109673,1954-05-17,Gian,Mapelli,M,1999-04-20
90424,1963-10-20,Nahum,England,F,1999-04-20
266387,1953-11-10,Tsutomu,Kornyak,M,1999-04-20
444623,1958-05-01,Kenton,Castellani,M,1999-04-20
432744,1960-10-25,Arch,Fiebach,F,1999-04-19
455036,1961-09-19,Becky,Kakkar,M,1999-04-19
422721,1954-05-01,Kannan,Irland,F,1999-04-19
31990,1960-10-11,Martial,Varley,M,1999-04-19
448377,1963-04-11,Rosita,Ertl,F,1999-04-19
445133,1957-05-28,Supot,Vecchio,F,1999-04-18
232364,1958-12-28,Hauke,Vuskovic,F,1999-04-18
55616,1961-11-23,Goncalo,Serov,M,1999-04-18
243466,1957-01-12,Jahangir,Meszaros,M,1999-04-18
77797,1959-04-13,Kazuhiko,Cincotta,M,1999-04-18
410864,1960-12-08,Aiman,Neiman,M,1999-04-18
200860,1955-09-11,Gino,Brickell,F,1999-04-17
258323,1961-11-12,Arif,Spinelli,F,1999-04-17
100377,1962-08-26,Chiranjit,Luders,F,1999-04-17
453865,1963-03-09,Aria,Aloisi,F,1999-04-17
262490,1958-12-22,Subhrajyoti,Homond,M,1999-04-17
478289,1963-01-04,Fai,Zobel,F,1999-04-17
74620,1958-02-21,Cordelia,Marciano,F,1999-04-17
292260,1953-03-12,Somnath,Huxford,F,1999-04-17
32504,1958-09-29,Teunis,Benaini,F,1999-04-17
456463,1962-10-04,Moti,Kemmerer,F,1999-04-17
272679,1960-10-02,Jacqueline,Dalton,F,1999-04-16
230653,1953-06-06,Niclas,Ibel,F,1999-04-16
403190,1963-01-16,Leen,Constantine,F,1999-04-16
294365,1960-04-23,Lillian,Lindenbaum,M,1999-04-16
270588,1960-03-26,Shaunak,Fandrianto,M,1999-04-16
423139,1953-11-30,Fumitaka,Samarati,M,1999-04-16
45184,1954-12-01,Rosalyn,Velasco,M,1999-04-15
488022,1958-05-28,Ute,Giaccio,M,1999-04-15
69795,1960-02-10,Martial,Barbanera,M,1999-04-15
483941,1962-08-30,Tua,Knightly,M,1999-04-15
484273,1961-02-10,Willard,Sgarro,F,1999-04-15
415952,1956-01-16,Divier,Chimia,M,1999-04-15
24104,1964-11-16,Chaosheng,Sankaranarayanan,M,1999-04-15
459107,1964-12-04,Izaskun,McClurg,F,1999-04-14
458744,1961-04-19,Serif,Zykh,M,1999-04-14
299092,1956-03-16,Jiakeng,Orsini,F,1999-04-14
267140,1956-09-16,Hugh,Heuser,M,1999-04-14
488461,1955-12-25,Elvis,Goodrum,M,1999-04-14
265641,1960-03-02,Rosine,Dalphin,M,1999-04-14
264359,1954-03-28,Kazuhiro,Hoogerwoord,M,1999-04-14
456360,1958-07-28,Rutger,Christianini,F,1999-04-14
449543,1963-05-22,Abdelkader,Holburn,F,1999-04-13
13805,1958-06-02,Barry,Veldwijk,M,1999-04-13
236493,1964-09-03,Yuping,Nitsch,F,1999-04-13
265493,1952-04-21,Michaela,Gopalakrishnan,F,1999-04-13
414855,1955-08-23,Torsten,Piazza,F,1999-04-13
434203,1964-03-25,Goh,Farrel,M,1999-04-12
419672,1963-03-06,Xianlong,Denti,F,1999-04-12
404537,1963-07-19,Takahiro,DasSarma,F,1999-04-12
455781,1963-06-27,Shuky,Erni,M,1999-04-12
261483,1958-09-10,Janche,Hooghiemstra,M,1999-04-12
455711,1952-08-07,Bartek,Picel,F,1999-04-12
447331,1959-11-12,Marla,Dengi,M,1999-04-11
211324,1959-08-25,Mads,Hofting,F,1999-04-11
411338,1958-04-25,Tonia,McConalogue,M,1999-04-11
432740,1956-09-11,Nahid,Srimani,F,1999-04-11
35308,1953-12-04,Ulf,Pargas,M,1999-04-11
86240,1963-05-23,Noritoshi,Bernardinello,F,1999-04-11
212480,1956-09-27,Pascal,Nitta,M,1999-04-10
249124,1957-11-16,Ebru,Beutelspacher,F,1999-04-10
59272,1961-10-26,Gou,Kemmerer,F,1999-04-10
15972,1958-02-18,Tadanori,Staudhammer,M,1999-04-10
444769,1959-07-18,Gor,McAlpine,M,1999-04-10
238193,1961-08-01,Boaz,Kowalchuk,M,1999-04-10
88000,1963-05-19,Kerryn,Mattern,F,1999-04-09
424690,1960-08-06,Zdislav,Uludag,M,1999-04-09
256972,1959-02-17,Mingzeng,Passino,F,1999-04-09
241726,1953-08-04,Xuejun,Baak,M,1999-04-09
473139,1962-06-05,Howell,Champarnaud,M,1999-04-08
103168,1952-08-09,Fumitaka,Vickson,M,1999-04-08
299997,1961-02-07,Ayonca,Ravishankar,M,1999-04-07
464677,1960-09-29,Josyula,Schwartzbauer,M,1999-04-07
40752,1953-04-28,Mantis,Verhaegen,M,1999-04-07
42568,1956-06-12,Horward,Sidou,M,1999-04-07
77148,1961-01-27,Tomoyuki,Socorro,M,1999-04-07
260898,1958-03-18,Magy,Wroclawski,M,1999-04-07
297139,1959-12-17,Xinglin,Legleitner,F,1999-04-06
67681,1953-02-28,Jeanne,Junet,F,1999-04-06
23115,1964-08-18,Dmitry,Tempesti,F,1999-04-06
98208,1963-03-08,Maria,Zeilberger,F,1999-04-06
201623,1964-08-19,Noritoshi,Krybus,F,1999-04-06
64202,1953-09-27,Lene,Parascandalo,M,1999-04-06
432205,1952-06-26,Manton,Murthy,F,1999-04-06
78453,1962-11-13,Hyuckchul,Olivero,M,1999-04-06
210072,1959-12-10,Shuji,Granlund,M,1999-04-05
261400,1956-07-12,Chinho,Schaaf,M,1999-04-05
231260,1958-05-24,Kokou,Slobodova,M,1999-04-05
431066,1962-09-29,Weijing,Radwan,F,1999-04-05
265534,1960-06-22,Seshu,Rassart,M,1999-04-04
33979,1961-08-05,Saeko,Worfolk,F,1999-04-04
46368,1960-03-02,Jaewon,Valtorta,F,1999-04-04
470374,1958-05-05,Baruch,Fraisse,F,1999-04-04
35396,1960-01-10,Masoud,Azevdeo,F,1999-04-04
288921,1954-07-09,Irene,Riefers,M,1999-04-04
400389,1959-06-16,Kristin,Gaughan,M,1999-04-03
221917,1961-10-14,Yinghua,Veevers,M,1999-04-03
296263,1956-01-21,Theirry,Angot,M,1999-04-03
267875,1958-10-01,Remmert,Ghelli,F,1999-04-03
41787,1958-06-13,Kamakshi,Frezza,M,1999-04-03
84186,1964-10-16,Sumant,Lorho,F,1999-04-03
497915,1954-01-04,Danae,Schlegelmilch,M,1999-04-02
232012,1954-12-24,Yefim,Veldwijk,M,1999-04-02
261434,1958-12-28,Barna,Perez,F,1999-04-02
17706,1961-04-11,Candido,Pauthner,F,1999-04-01
483511,1956-07-05,Tzvetan,Iwayama,M,1999-04-01
298367,1962-04-20,Insup,McFarlan,M,1999-04-01
453539,1964-10-01,Val,Kroon,M,1999-04-01
205688,1953-09-20,Sanjoy,Sambasivam,M,1999-04-01
15368,1963-07-18,Seongbin,Lortz,F,1999-04-01
14916,1957-05-25,Fumino,Narlikar,M,1999-04-01
458717,1962-07-16,Subir,Ossenbruggen,F,1999-04-01
438186,1964-01-25,Constantino,Reistad,M,1999-03-31
435294,1964-03-17,Manibrata,Mahmud,M,1999-03-31
290438,1961-09-16,Gretta,Maccarone,M,1999-03-31
225504,1964-07-24,Cordelia,Lorch,F,1999-03-31
429352,1959-06-22,Heng,Ramalingam,F,1999-03-31
256436,1952-05-19,Szabolcs,Avouris,M,1999-03-31
469387,1961-09-11,Yagil,Riexinger,F,1999-03-31
426306,1962-02-08,Atreye,Madeira,F,1999-03-31
275949,1958-11-23,Apostol,Gelosh,M,1999-03-31
273097,1952-11-29,Fumiya,Hoppenstand,M,1999-03-31
404847,1961-02-20,Marlo,Azadmanesh,F,1999-03-30
74061,1953-12-11,Cordelia,Conry,F,1999-03-30
106507,1961-01-15,Saeed,Vendrig,M,1999-03-30
10298,1954-07-06,Dietrich,DuCasse,F,1999-03-30
262820,1959-04-08,Satyanarayana,Sooriamurthi,F,1999-03-30
435826,1956-10-19,Shaibal,Pettit,M,1999-03-30
35600,1962-07-29,Parviz,Benzaken,F,1999-03-30
447673,1962-10-19,Roddy,Luef,F,1999-03-30
288269,1963-12-05,Utz,Cullers,F,1999-03-30
426308,1959-02-13,Takahira,Sommer,F,1999-03-30
431490,1955-11-21,Sangeeta,Sanella,M,1999-03-30
39225,1962-12-07,Leif,Preusig,M,1999-03-29
422064,1960-07-24,Mads,Bouloucos,M,1999-03-29
461050,1958-04-22,Jessie,Mattern,M,1999-03-29
441045,1953-09-27,Sanjiv,Siksek,M,1999-03-29
463711,1958-04-13,Khosrow,Cesareni,F,1999-03-29
